Date,Time PDT,Air Temp °F, Bed Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-04-14,00:15,35.7,,33.1,90.4,0.0,N @0.0,0.0,0.08,0,51.6,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,00:30,35.4,,33.0,90.7,0.0,N @0.0,0.0,0.08,0,51.5,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,00:45,36.0,,33.7,91.2,0.0,N @0.0,0.0,0.09,0,51.5,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,01:00,35.5,,33.3,91.5,0.0,N @0.0,0.0,0.09,0,51.4,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,01:15,35.3,,33.2,91.8,0.0,N @0.0,0.0,0.09,0,51.3,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,01:30,35.9,,33.9,92.1,0.0,N @0.0,0.0,0.1,0,51.3,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,01:45,36.3,,34.3,92.3,0.0,N @0.0,0.0,0.1,0,51.2,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,02:00,36.4,,34.5,92.5,0.0,N @0.0,0.0,0.11,0,51.1,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,02:15,37.0,,35.1,92.7,0.0,N @0.0,0.0,0.11,0,51.1,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,02:30,37.5,,35.7,92.8,0.0,N @0.0,0.0,0.12,0,51.0,29.3,30.41,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,02:45,38.7,,36.8,93.0,0.0,SW@0.1,1.7,0.13,0,50.9,29.3,30.41,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,03:00,39.6,,37.8,93.1,0.0,N @0.0,0.0,0.14,0,50.9,29.3,30.41,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,03:15,40.5,,38.7,93.3,0.0,N @0.0,0.0,0.14,0,50.8,29.3,30.41,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,03:30,41.0,,39.2,93.2,0.0,N @0.0,0.0,0.15,0,50.7,29.3,30.41,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,03:45,41.6,,39.8,93.2,0.0,N @0.0,0.0,0.16,0,50.7,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,04:00,41.6,,39.8,93.0,0.0,N @0.0,0.0,0.16,0,50.6,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,04:15,41.0,,39.2,93.0,0.0,N @0.0,0.0,0.16,0,50.5,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,04:30,40.3,,38.5,93.1,0.0,N @0.0,0.0,0.16,0,50.5,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,04:45,39.8,,38.1,93.3,0.0,N @0.0,0.0,0.17,0,50.4,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,05:00,40.4,,38.7,93.5,0.0,N @0.0,0.0,0.17,0,50.4,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,05:15,41.3,,39.6,93.6,0.0,N @0.0,0.0,0.18,0,50.3,29.3,30.41,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,05:30,41.1,,39.5,93.6,0.0,N @0.0,0.0,0.18,0,50.3,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,05:45,40.6,,38.9,93.7,0.0,N @0.0,0.0,0.18,0,50.2,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,06:00,40.2,,38.6,93.8,0.0,N @0.0,0.0,0.18,0,50.1,29.3,30.41,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
2020-04-14,06:15,40.0,,38.4,93.9,0.0,N @0.0,0.0,0.19,1,50.1,29.3,30.42,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-05-13 15:48:52.388506
