Date,Time PST,Air Temp °F, Bed Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-10-15,00:15,42.3,,41.1,95.6,0.0,N @0.0,0.0,0.23,0,53.2,18.1,29.99,41.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,00:30,42.0,,40.9,95.6,0.0,N @0.0,0.0,0.24,0,53.2,18.1,29.98,41.4,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,00:45,42.9,,41.7,95.7,0.0,N @0.0,0.0,0.25,0,53.2,18.1,29.98,42.4,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,01:00,43.0,,41.8,95.7,0.0,N @0.0,0.0,0.25,0,53.1,18.1,29.97,42.5,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,01:15,42.8,,41.7,95.7,0.0,N @0.0,0.0,0.25,0,53.1,18.1,29.97,42.3,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,01:30,42.8,,41.7,95.8,0.0,NE@0.2,2.8,0.25,0,53.1,18.1,29.97,42.3,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,01:45,42.3,,41.2,95.8,0.0,N @0.0,0.0,0.25,0,53.0,18.1,29.98,41.8,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,02:00,42.8,,41.7,95.9,0.0,N @0.0,0.0,0.25,0,53.0,18.1,29.98,42.0,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,02:15,43.0,,41.9,95.9,0.0,N @0.0,0.0,0.25,0,53.0,18.1,29.97,42.3,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,02:30,43.1,,42.0,95.9,0.0,N @0.0,0.0,0.26,0,52.9,18.1,29.97,42.6,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,02:45,42.9,,41.8,95.9,0.0,N @0.0,0.0,0.26,0,52.9,18.1,29.96,42.3,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,03:00,43.1,,42.1,96.0,0.0,N @0.0,0.0,0.26,0,52.9,18.1,29.96,42.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,03:15,42.8,,41.7,96.0,0.0,N @0.0,0.0,0.26,0,52.8,18.1,29.95,42.4,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,03:30,43.3,,42.2,96.0,0.0,N @0.0,0.0,0.26,0,52.8,18.1,29.95,42.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,03:45,43.4,,42.3,96.0,0.0,NE@0.2,2.1,0.26,0,52.8,18.1,29.94,42.9,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,04:00,44.3,,43.3,96.1,0.0,E@0.3,3.1,0.27,0,52.7,18.1,29.95,43.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,04:15,45.0,,43.9,95.9,0.0,E@0.5,2.4,0.27,0,52.7,18.1,29.95,44.5,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,04:30,43.8,,42.7,95.8,0.0,N @0.1,2.1,0.27,0,52.7,18.1,29.95,43.3,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,04:45,44.2,,43.1,95.9,0.0,NE@0.5,2.4,0.27,0,52.6,18.1,29.95,43.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,05:00,44.0,,42.9,95.8,0.0,N @0.0,0.0,0.27,0,52.6,18.1,29.95,43.6,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,05:15,44.5,,43.5,95.9,0.0,N @0.0,0.0,0.28,0,52.6,18.1,29.95,44.0,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,05:30,43.7,,42.6,95.8,0.0,N @0.0,0.0,0.27,0,52.5,18.1,29.95,43.2,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,05:45,44.2,,43.1,95.9,0.0,N @0.0,0.0,0.28,0,52.5,18.1,29.96,43.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
2019-10-15,06:00,44.2,,43.1,95.9,0.0,N @0.0,0.0,0.28,0,52.5,18.1,29.96,43.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:18.531719
