Date,Time PST,Air Temp °F, Bed Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-11-26,00:15,41.1,,37.5,86.8,0.0,W@1.5,7.1,0.0,0,46.9,23.8,30.09,40.4,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,00:30,44.5,,38.1,78.0,0.0,W@3.7,8.5,0.0,0,46.9,23.7,30.09,44.1,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,00:45,44.6,,37.5,75.8,0.0,W@3.1,6.4,0.0,0,46.9,23.7,30.08,44.3,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,01:00,43.9,,37.1,76.8,0.0,SW@1.6,4.6,0.0,0,46.9,23.7,30.07,43.5,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,01:15,42.6,,36.9,79.9,0.0,NE@0.2,1.7,0.0,0,46.8,23.7,30.06,42.0,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,01:30,40.7,,36.3,84.0,0.0,SW@0.2,2.1,0.0,0,46.8,23.7,30.06,40.1,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,01:45,40.1,,36.5,86.5,0.0,NE@0.4,2.4,0.0,0,46.8,23.7,30.05,39.3,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,02:00,40.0,,36.9,88.5,0.0,NE@1.1,2.1,0.0,0,46.8,23.7,30.05,39.3,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,02:15,39.6,,36.8,89.7,0.0,NE@1.1,2.1,0.04,0,46.8,23.7,30.04,38.9,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,02:30,38.7,,36.1,90.5,0.0,NE@0.1,1.7,0.06,0,46.8,23.7,30.03,38.0,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,02:45,38.0,,35.6,91.1,0.0,N @0.0,0.0,0.07,0,46.8,23.7,30.03,37.1,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,03:00,37.7,,35.5,91.6,0.0,N @0.0,0.0,0.08,0,46.7,23.7,30.02,36.8,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,03:15,38.0,,35.9,92.1,0.0,SE@0.1,1.7,0.09,0,46.7,23.7,30.02,37.2,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,03:30,39.3,,37.3,92.4,0.0,SE@0.4,2.1,0.1,0,46.7,23.7,30.0,38.5,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,03:45,39.8,,37.7,92.2,0.0,SE@0.6,2.8,0.1,0,46.7,23.7,29.99,39.2,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,04:00,40.1,,37.9,91.6,0.0,SE@0.7,2.8,0.11,0,46.7,23.7,29.98,39.6,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,04:15,40.0,,37.6,91.0,0.0,S@0.3,1.7,0.12,0,46.6,23.7,29.97,39.4,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,04:30,40.0,,37.6,91.0,0.0,S@1.3,2.4,0.12,0,46.6,23.7,29.96,39.3,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,04:45,40.2,,37.8,90.9,0.0,S@1.5,3.9,0.13,0,46.6,23.7,29.95,39.6,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,05:00,40.4,,37.9,90.9,0.0,S@1.6,4.2,0.13,0,46.6,23.7,29.93,39.9,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,05:15,40.6,,38.2,90.8,0.0,S@1.3,3.9,0.13,0,46.6,23.7,29.93,40.2,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,05:30,40.5,,38.1,90.8,0.0,SE@1.3,4.2,0.13,0,46.5,23.7,29.91,40.1,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,05:45,40.5,,38.0,90.7,0.0,S@0.8,2.8,0.13,0,46.5,23.7,29.91,40.1,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,06:00,40.4,,37.9,90.7,0.0,NE@0.6,3.1,0.13,0,46.5,23.7,29.9,39.9,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,06:15,40.4,,37.9,90.8,0.0,E@1.4,4.9,0.13,0,46.5,23.7,29.88,39.9,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,06:30,40.3,,37.9,90.9,0.0,S@1.7,3.9,0.12,0,46.4,23.7,29.87,39.9,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,06:45,40.2,,37.8,90.8,0.0,S@1.2,4.2,0.11,0,46.4,23.7,29.86,39.9,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,07:00,40.1,,37.6,90.7,0.0,S@0.9,2.8,0.1,0,46.4,23.7,29.85,39.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,07:15,40.0,,37.4,90.4,0.0,N@1.0,3.9,0.09,0,46.4,23.7,29.84,39.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,07:30,39.8,,37.2,90.3,0.0,N@0.6,2.1,0.08,1,46.4,23.7,29.84,39.4,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
2019-11-26,07:45,40.0,,37.3,90.0,0.0,NE@1.7,3.1,0.07,2,46.4,23.7,29.83,39.6,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:55:15.708467
