Date,Time PST,Air Temp °F, Bed Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-11-08,00:15,41.6,,39.6,92.5,0.0,N @0.0,0.0,0.19,0,47.8,21.5,30.13,40.6,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:52.068561
2019-11-08,00:30,40.5,,38.5,92.6,0.0,N @0.0,0.0,0.19,0,47.8,21.5,30.14,39.8,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:52.068561
2019-11-08,00:45,39.7,,37.9,92.9,0.0,N @0.0,0.0,0.19,0,47.8,21.5,30.14,38.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:52.068561
2019-11-08,01:00,39.6,,37.8,93.3,0.0,N @0.0,0.0,0.19,0,47.7,21.5,30.14,38.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:52.068561
2019-11-08,01:15,38.8,,37.0,93.4,0.0,N @0.0,0.0,0.19,0,47.7,21.5,30.14,37.9,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:52.068561
2019-11-08,01:30,39.0,,37.4,93.7,0.0,N @0.0,0.0,0.19,0,47.7,21.5,30.14,38.2,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:52.068561
2019-11-08,01:45,38.3,,36.7,93.8,0.0,N @0.0,0.0,0.19,0,47.7,21.5,30.14,37.5,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:52.068561
2019-11-08,02:00,38.1,,36.6,94.0,0.0,N @0.0,0.0,0.2,0,47.7,21.5,30.14,37.5,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:52.068561
2019-11-08,02:15,37.5,,35.9,94.2,0.0,N @0.0,0.0,0.19,0,47.6,21.5,30.14,36.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:52.068561
2019-11-08,02:30,36.8,,35.3,94.3,0.0,N @0.0,0.0,0.19,0,47.6,21.5,30.14,35.9,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:54:52.068561
