Date,Time PST,Air Temp °F, Bed Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-09-21,00:15,59.2,,58.0,95.7,0.0,N @0.0,0.0,0.33,0,62.4,16.2,30.19,59.0,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,00:30,59.4,,58.2,95.8,0.0,N @0.0,0.0,0.33,0,62.4,16.2,30.19,59.1,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,00:45,59.2,,58.0,95.8,0.0,N @0.0,0.0,0.33,0,62.4,16.2,30.19,58.9,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,01:00,59.1,,58.0,95.8,0.0,N @0.0,0.0,0.33,0,62.4,16.2,30.19,58.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,01:15,59.3,,58.2,95.9,0.0,N @0.0,0.0,0.34,0,62.4,16.2,30.19,59.0,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,01:30,59.2,,58.1,95.9,0.0,N @0.0,0.0,0.34,0,62.4,16.2,30.19,59.0,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,01:45,59.0,,57.9,95.9,0.0,N @0.0,0.0,0.34,0,62.3,16.2,30.19,58.8,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,02:00,59.0,,57.9,96.0,0.0,N @0.0,0.0,0.34,0,62.3,16.2,30.19,58.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,02:15,59.0,,57.9,96.0,0.0,N @0.0,0.0,0.34,0,62.3,16.2,30.19,58.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,02:30,59.1,,58.0,96.1,0.0,N @0.0,0.0,0.35,0,62.3,16.2,30.19,58.8,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,02:45,59.0,,57.9,96.1,0.0,N @0.0,0.0,0.35,0,62.3,16.2,30.18,58.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,03:00,58.2,,57.1,96.0,0.0,N @0.0,0.0,0.34,0,62.3,16.2,30.18,57.9,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,03:15,57.1,,56.0,96.0,0.0,N @0.0,0.0,0.34,0,62.2,16.2,30.18,56.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,03:30,56.6,,55.5,96.1,0.0,N @0.0,0.0,0.34,0,62.2,16.2,30.17,56.2,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,03:45,55.7,,54.6,96.1,0.0,N @0.0,0.0,0.33,0,62.2,16.2,30.17,55.2,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,04:00,55.5,,54.4,96.1,0.0,N @0.0,0.0,0.33,0,62.2,16.2,30.17,55.0,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,04:15,54.9,,53.8,96.1,0.0,N @0.0,0.0,0.33,0,62.2,16.2,30.17,54.3,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,04:30,54.6,,53.5,96.2,0.0,N @0.0,0.0,0.33,0,62.2,16.2,30.16,54.1,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,04:45,54.1,,53.0,96.2,0.0,N @0.0,0.0,0.33,0,62.1,16.2,30.16,53.6,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,05:00,53.6,,52.5,96.2,0.0,N @0.0,0.0,0.33,0,62.1,16.2,30.16,52.9,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,05:15,53.4,,52.3,96.2,0.0,N @0.0,0.0,0.33,0,62.1,16.2,30.16,52.6,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,05:30,53.4,,52.4,96.3,0.0,N @0.0,0.0,0.34,0,62.1,16.2,30.17,52.9,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,05:45,53.6,,52.6,96.3,0.0,N @0.0,0.0,0.34,1,62.1,16.2,30.17,53.0,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,06:00,54.5,,53.5,96.4,0.0,N @0.0,0.0,0.34,2,62.0,16.2,30.17,54.0,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,06:15,55.2,,54.2,96.5,0.0,N @0.0,0.0,0.35,6,62.0,16.2,30.17,54.8,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,06:30,55.7,,54.7,96.5,0.0,N @0.0,0.0,0.35,13,62.0,16.2,30.17,55.4,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,06:45,56.8,,55.9,96.6,0.0,N @0.0,0.0,0.36,23,61.9,16.2,30.17,56.5,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,07:00,57.5,,56.5,96.6,0.0,N @0.0,0.0,0.36,32,61.9,16.2,30.17,57.2,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,07:15,58.3,,57.3,96.6,0.0,E@0.0,1.7,0.36,59,61.8,16.2,30.17,58.0,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,07:30,59.5,,58.6,96.7,0.0,S@0.2,2.4,0.37,76,61.8,16.2,30.17,59.3,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,07:45,60.1,,59.2,96.7,0.0,SW@0.1,1.7,0.37,71,61.8,16.2,30.17,59.9,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,08:00,60.4,,59.5,96.6,0.0,SE@0.3,2.4,0.37,97,61.7,16.2,30.17,60.3,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,08:15,60.9,,59.9,96.6,0.0,S@1.0,3.9,0.37,146,61.7,16.2,30.17,60.7,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
2019-09-21,08:30,61.6,,60.6,96.5,0.0,S@0.9,3.9,0.35,224,61.7,16.2,30.17,61.5,"Long.Beach (WSU Long Beach), Pacific County",344108,Long.Beach,2020-01-21 17:53:46.558147
