Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2015-03-04,23:15,38.4,27.8,65.3,0.0,0,30.3,N ,2.7,3.5,0.0,46.7,"Seattle, King County",330092,Seattle,2021-04-15 12:26:45.856269
2015-03-04,23:30,38.1,27.4,64.9,0.0,0,30.3,NE,1.8,2.8,0.0,46.7,"Seattle, King County",330092,Seattle,2021-04-15 12:26:45.856269
2015-03-04,23:45,37.5,27.3,66.4,0.0,0,30.3,NE,1.7,2.4,0.0,46.6,"Seattle, King County",330092,Seattle,2021-04-15 12:26:45.856269
2015-03-04,24:00,36.8,27.3,68.2,0.0,0,30.3,W,0.5,2.4,0.0,46.5,"Seattle, King County",330092,Seattle,2021-04-15 12:26:45.856269
2015-03-05,00:15,36.7,27.7,69.7,0.0,0,30.3,NE,1.4,2.8,0.0,46.4,"Seattle, King County",330092,Seattle,2021-04-15 12:26:45.856269
2015-03-05,00:30,36.8,27.9,69.7,0.0,0,30.3,NE,2.1,3.1,0.0,46.4,"Seattle, King County",330092,Seattle,2021-04-15 12:26:45.856269
2015-03-05,00:45,36.7,27.9,70.4,0.0,0,30.3,N,1.4,2.8,0.0,46.3,"Seattle, King County",330092,Seattle,2021-04-15 12:26:45.856269
2015-03-05,01:00,36.1,27.9,72.0,0.0,0,30.3,NE,1.6,2.8,0.0,46.2,"Seattle, King County",330092,Seattle,2021-04-15 12:26:45.856269
2015-03-05,01:15,35.5,27.8,73.0,0.0,0,30.3,N ,1.7,2.4,0.0,46.1,"Seattle, King County",330092,Seattle,2021-04-15 12:26:45.856269
2015-03-05,01:30,36.0,28.3,73.4,0.0,0,30.3,N ,2.1,2.8,0.0,46.1,"Seattle, King County",330092,Seattle,2021-04-15 12:26:45.856269
2015-03-05,01:45,36.3,28.3,72.6,0.0,0,30.3,NE,1.6,3.1,0.0,46.0,"Seattle, King County",330092,Seattle,2021-04-15 12:26:45.856269
2015-03-05,02:00,36.3,28.3,72.5,0.0,0,30.3,N,1.5,3.1,0.0,45.9,"Seattle, King County",330092,Seattle,2021-04-15 12:26:45.856269
2015-03-05,02:15,36.4,28.2,71.8,0.0,0,30.3,NE,1.6,3.1,0.0,45.8,"Seattle, King County",330092,Seattle,2021-04-15 12:26:45.856269
2015-03-05,02:30,35.9,28.0,72.6,0.0,0,30.3,NE,1.5,2.4,0.0,45.7,"Seattle, King County",330092,Seattle,2021-04-15 12:26:45.856269
2015-03-05,02:45,35.8,28.4,74.2,0.0,0,30.3,NE,1.0,2.1,0.0,45.7,"Seattle, King County",330092,Seattle,2021-04-15 12:26:45.856269
2015-03-05,03:00,36.1,28.7,74.1,0.0,0,30.3,NE,1.2,2.1,0.0,45.6,"Seattle, King County",330092,Seattle,2021-04-15 12:26:45.856269
