Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2018-12-06,23:15,28.5,28.5,23.4,82.9,0.4,SE@3.2,5.3,32.5,33.7,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-06,23:30,28.5,28.5,23.5,83.3,0.4,SE@2.4,4.9,32.5,33.7,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-06,23:45,28.5,28.5,23.4,82.9,0.39,SE@3.2,4.6,32.5,33.7,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-06,24:00,28.5,28.5,23.4,82.9,0.39,SE@3.2,4.6,32.5,33.7,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,00:15,28.5,28.5,23.4,83.1,0.38,SE@2.3,3.5,32.5,33.7,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,00:30,28.5,28.5,23.6,83.6,0.37,SE@1.2,3.1,32.5,33.7,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,00:45,28.5,28.5,23.5,83.2,0.37,N@0.0,0.0,32.5,33.7,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,01:00,28.5,28.5,23.3,82.5,0.36,SE@0.1,2.1,32.5,33.7,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,01:15,28.6,28.5,23.2,82.2,0.36,S@0.1,1.4,32.5,33.7,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,01:30,28.5,28.5,23.3,82.7,0.35,SE@0.4,2.4,32.5,33.7,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,01:45,28.4,28.4,23.8,84.5,0.34,SE@1.6,2.4,32.5,33.6,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,02:00,28.4,28.3,24.1,86.1,0.34,SE@0.1,1.7,32.5,33.7,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,02:15,28.4,28.3,24.2,86.4,0.34,N@0.0,0.0,32.5,33.7,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,02:30,28.5,28.4,23.8,84.8,0.33,N@0.0,0.0,32.5,33.7,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,02:45,28.6,28.6,23.2,81.8,0.33,N@0.0,0.0,32.5,33.6,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,03:00,28.6,28.6,23.2,81.8,0.32,E@1.2,3.1,32.5,33.6,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,03:15,28.5,28.5,23.2,82.6,0.32,E@3.3,3.9,32.5,33.6,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,03:30,28.5,28.5,22.9,81.4,0.31,E@3.2,5.7,32.4,33.6,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,03:45,28.5,28.5,22.5,80.1,0.31,E@4.3,6.0,32.4,33.6,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,04:00,28.5,28.5,22.2,79.0,0.3,E@4.1,5.3,32.4,33.6,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,04:15,28.4,28.5,22.3,79.5,0.29,E@4.0,5.7,32.4,33.6,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,04:30,28.4,28.4,22.5,80.5,0.29,E@3.1,5.3,32.4,33.6,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,04:45,28.4,28.4,22.3,79.8,0.28,E@3.3,4.2,32.4,33.6,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,05:00,28.4,28.3,22.8,81.6,0.27,NE@2.3,3.1,32.4,33.6,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,05:15,28.3,28.3,22.6,81.2,0.27,E@2.1,4.2,32.4,33.6,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,05:30,28.5,28.4,22.4,79.9,0.26,NE@1.8,2.8,32.4,33.6,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,05:45,28.5,28.4,22.6,80.2,0.26,NE@0.6,2.8,32.4,33.6,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,06:00,28.4,28.4,22.5,80.4,0.25,E@2.1,4.2,32.4,33.6,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
2018-12-07,06:15,28.4,28.4,22.3,79.7,0.25,E@1.9,2.8,32.3,33.6,0.0,0,"Sunside.S (Port Of Sunnyside), Yakima County",310120,Sunside.S,2019-06-25 03:00:32.389229
