Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, Bed Temp °F, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2017-12-12,00:15,46.3,46.2,26.9,46.5,0.0,S@4.7,7.1,39.1,38.1,40.9,16.7,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,00:30,45.8,45.7,27.4,48.3,0.0,S@4.4,6.7,40.9,38.1,40.9,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,00:45,46.4,46.5,27.1,46.6,0.0,S@5.3,8.2,41.9,38.2,40.9,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,01:00,46.7,46.7,26.8,45.7,0.0,S@4.5,7.4,41.6,38.2,40.9,16.6,0.0,0,30.44,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,01:15,46.0,46.0,27.0,47.2,0.0,S@4.7,7.4,40.4,38.3,40.8,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,01:30,46.2,46.2,26.8,46.5,0.0,SE@4.5,6.4,39.9,38.3,40.8,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,01:45,45.8,45.7,27.6,48.8,0.0,S@2.7,4.6,41.5,38.4,40.8,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,02:00,43.2,43.0,31.2,62.4,0.0,NW@1.8,3.5,41.7,38.4,40.8,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,02:15,42.5,42.4,32.5,67.4,0.0,SW@1.2,3.5,41.4,38.5,40.8,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,02:30,44.2,44.2,30.6,58.5,0.0,S@2.8,5.7,41.4,38.6,40.8,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,02:45,46.8,46.9,27.0,45.7,0.0,S@3.5,5.7,42.1,38.7,40.8,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,03:00,44.8,44.7,31.4,59.0,0.0,NW@2.7,4.6,42.4,38.8,40.8,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,03:15,42.0,41.9,34.6,74.7,0.0,NW@1.9,3.1,41.7,38.9,40.8,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,03:30,42.0,41.9,34.8,75.5,0.0,NW@2.0,3.5,42.0,38.9,40.8,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,03:45,42.1,42.0,35.0,75.7,0.0,NW@0.8,2.4,41.7,39.0,40.8,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,04:00,42.3,42.1,35.3,76.1,0.0,NW@0.5,1.7,41.8,39.1,40.8,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,04:15,42.2,42.1,35.6,77.0,0.0,NE@0.2,2.4,41.6,39.2,40.8,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,04:30,42.1,42.0,36.1,79.0,0.0,W@1.2,2.8,41.2,39.3,40.8,16.6,0.0,0,30.44,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,04:45,42.0,41.9,36.5,80.8,0.0,N@1.3,3.9,41.5,39.3,40.9,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,05:00,42.0,41.9,35.9,78.7,0.0,W@0.9,2.8,40.7,39.4,40.9,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,05:15,41.4,41.4,36.0,80.7,0.0,S@1.2,2.8,39.2,39.4,40.9,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,05:30,41.0,40.9,36.1,82.8,0.0,S@0.5,2.4,38.3,39.4,40.9,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,05:45,40.5,40.4,35.9,83.4,0.0,SW@2.0,3.5,37.0,39.4,40.9,16.6,0.0,0,30.44,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,06:00,39.5,39.4,35.6,86.1,0.0,NE@0.9,3.1,36.8,39.4,40.9,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,06:15,39.9,39.7,35.7,85.0,0.0,NW@1.2,2.8,37.0,39.4,41.0,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,06:30,39.6,39.4,35.8,86.2,0.0,N@0.1,1.7,37.0,39.3,41.0,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,06:45,39.9,39.7,35.8,85.2,0.0,S@0.8,3.1,36.0,39.3,41.0,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,07:00,38.7,38.6,34.9,86.1,0.01,W@0.5,2.4,34.6,39.3,41.0,16.6,0.0,0,30.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,07:15,37.9,37.9,35.1,89.7,0.12,N@0.0,0.0,32.9,39.2,41.0,16.6,0.0,0,30.46,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,07:30,38.2,38.1,35.1,88.5,0.09,N@0.0,0.0,31.4,39.1,41.0,16.6,0.0,0,30.46,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,07:45,37.1,37.1,34.4,89.6,0.1,N@0.0,0.0,31.4,39.0,41.0,16.6,0.0,1,30.46,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,08:00,37.8,37.7,34.9,88.9,0.08,N@0.0,0.0,33.9,38.9,41.0,16.6,0.0,5,30.46,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,08:15,37.4,37.3,34.5,89.0,0.07,N@0.0,0.0,35.0,38.8,41.0,16.6,0.0,15,30.46,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,08:30,37.6,37.5,35.0,90.0,0.08,N@0.0,0.0,35.9,38.8,41.0,16.6,0.0,25,30.46,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,08:45,38.4,38.3,35.4,88.8,0.08,N@0.0,0.0,37.3,38.8,41.0,16.6,0.0,36,30.47,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,09:00,38.6,38.5,35.7,89.4,0.08,N@0.0,0.0,38.0,38.8,41.0,16.6,0.0,52,30.48,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
2017-12-12,09:15,39.7,39.6,36.6,88.5,0.08,N@0.0,0.0,40.6,38.9,41.0,16.6,0.0,85,30.47,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-14 19:40:58.599544
