Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2015-06-08,00:15,55.2,54.9,49.7,81.8,0.33,N@0.0,0.0,68.9,67.4,0.0,0,30.0,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,00:30,54.6,54.3,49.3,82.1,0.44,NE@0.0,1.4,68.7,67.3,0.0,0,30.0,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,00:45,54.3,54.3,49.3,83.0,0.57,NE@0.0,1.7,68.5,67.3,0.0,0,30.0,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,01:00,54.3,54.0,49.3,83.2,0.67,N@0.0,0.0,68.2,67.2,0.0,0,30.0,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,01:15,53.8,53.5,49.0,83.7,0.75,N@0.0,0.0,68.0,67.1,0.0,0,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,01:30,53.3,53.0,48.8,84.6,0.79,N@0.0,0.0,67.7,67.1,0.0,0,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,01:45,52.9,52.6,48.7,85.3,0.83,N@0.0,0.0,67.5,67.0,0.0,0,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,02:00,52.8,52.4,48.7,85.8,0.85,N@0.0,0.0,67.3,66.9,0.0,0,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,02:15,52.3,52.0,48.3,86.0,0.86,N@0.0,0.0,67.0,66.9,0.0,0,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,02:30,52.1,51.7,48.2,86.5,0.87,N@0.0,0.0,66.8,66.8,0.0,0,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,02:45,51.5,51.4,47.8,86.8,0.87,N@0.0,0.0,66.6,66.7,0.0,0,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,03:00,51.6,51.4,48.0,87.3,0.88,N@0.0,0.0,66.4,66.6,0.0,0,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,03:15,51.1,50.9,47.6,87.6,0.89,N@0.0,0.0,66.2,66.6,0.0,0,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,03:30,51.1,51.0,47.7,87.9,0.89,N@0.0,0.0,66.0,66.5,0.0,0,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,03:45,50.7,50.5,47.3,87.9,0.9,N@0.0,0.0,65.8,66.4,0.0,0,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,04:00,50.8,50.4,47.4,88.2,0.9,N@0.0,0.0,65.6,66.3,0.0,0,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,04:15,50.4,50.1,47.0,88.1,0.91,N@0.0,0.0,65.4,66.3,0.0,3,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,04:30,50.4,50.2,47.1,88.3,0.91,N@0.0,0.0,65.2,66.2,0.0,7,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,04:45,50.0,49.8,46.8,88.4,0.92,N@0.0,0.0,65.0,66.1,0.0,14,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,05:00,50.1,49.9,46.8,88.5,0.92,N@0.0,0.0,64.8,66.0,0.0,29,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,05:15,51.3,51.2,48.1,88.6,0.93,N@0.0,0.0,64.6,65.9,0.0,98,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,05:30,53.1,52.6,49.6,87.9,0.93,NE@0.6,2.4,64.4,65.8,0.0,132,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,05:45,54.8,54.6,50.4,85.0,0.93,NE@0.8,2.1,64.3,65.8,0.0,166,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,06:00,56.4,56.5,50.8,81.4,0.86,E@0.2,1.7,64.1,65.7,0.0,200,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,06:15,58.1,58.4,51.3,78.0,0.34,E@0.2,1.7,64.0,65.6,0.0,236,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,06:30,58.9,59.2,50.8,74.5,0.0,SE@0.9,2.8,63.9,65.5,0.0,271,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
2015-06-08,06:45,59.7,60.4,51.2,73.4,0.0,SE@1.0,3.5,63.8,65.4,0.0,307,30.01,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-07 22:37:09.400059
