Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-12-20,00:15,35.1,34.3,97.0,0.0,W@1.8,3.9,0,38.1,39.3,15.3,29.85,35.1,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,00:30,35.1,34.3,97.0,0.0,NW@2.6,3.9,0,38.1,39.3,15.3,29.85,35.1,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,00:45,35.2,34.4,97.0,0.01,NE@1.5,2.4,0,38.1,39.3,15.3,29.86,35.2,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,01:00,35.2,34.5,97.0,0.0,N @1.3,4.2,0,38.1,39.3,15.3,29.85,35.3,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,01:15,35.4,34.6,96.9,0.01,W@1.2,3.1,0,38.2,39.4,15.3,29.85,35.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,01:30,35.4,34.6,96.9,0.0,E@2.3,4.6,0,38.2,39.4,15.3,29.85,35.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,01:45,35.4,34.6,96.9,0.0,NW@2.2,3.9,0,38.2,39.4,15.3,29.85,35.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,02:00,35.2,34.4,96.9,0.0,N@1.8,3.5,0,38.3,39.4,15.3,29.85,35.3,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,02:15,35.1,34.3,96.8,0.0,N@3.3,7.8,0,38.3,39.4,15.3,29.86,35.2,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,02:30,35.1,34.3,96.8,0.0,NW@2.0,3.9,0,38.3,39.4,15.3,29.87,35.1,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,02:45,35.1,34.3,96.7,0.0,SW@2.2,4.2,0,38.3,39.4,15.3,29.87,35.1,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,03:00,35.2,34.4,96.7,0.0,S@2.3,4.2,0,38.3,39.4,15.3,29.88,35.3,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,03:15,34.9,34.1,96.6,0.0,NE@1.8,3.1,0,38.3,39.5,15.3,29.88,34.9,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,03:30,34.2,33.3,96.6,0.0,N@2.5,3.5,0,38.3,39.5,15.2,29.87,34.2,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,03:45,33.8,33.0,96.7,0.0,N@2.3,3.9,0,38.3,39.5,15.2,29.88,33.8,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,04:00,33.7,32.8,96.8,0.0,N @2.7,3.9,0,38.3,39.5,15.2,29.88,33.7,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,04:15,33.6,32.8,96.8,0.0,N @1.8,3.1,0,38.3,39.5,15.2,29.87,33.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,04:30,33.2,32.4,96.8,0.0,W@3.0,6.0,0,38.2,39.5,15.2,29.87,33.2,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,04:45,33.2,32.4,96.9,0.0,NW@1.7,4.6,0,38.2,39.5,15.2,29.88,33.2,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,05:00,33.4,32.7,97.0,0.0,N@1.8,2.8,0,38.2,39.5,15.1,29.88,33.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,05:15,33.5,32.7,97.1,0.0,NE@2.4,3.9,0,38.1,39.5,15.1,29.88,33.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,05:30,33.8,33.1,97.2,0.0,NE@2.5,3.9,0,38.1,39.5,15.1,29.88,33.8,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,05:45,34.6,33.9,97.2,0.0,NE@3.3,4.9,0,38.1,39.5,15.1,29.88,34.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,06:00,35.2,34.5,97.2,0.0,E@2.4,3.9,0,38.1,39.5,15.1,29.88,35.2,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,06:15,35.3,34.6,97.1,0.0,N @1.8,3.5,0,38.1,39.5,15.1,29.88,35.3,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,06:30,35.6,34.9,97.1,0.0,N @2.7,5.7,0,38.0,39.5,15.1,29.88,35.6,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,06:45,36.5,35.7,97.0,0.0,SE@2.5,6.0,0,38.0,39.5,15.1,29.87,36.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,07:00,38.1,37.3,96.8,0.0,NE@3.9,7.8,0,38.1,39.5,15.1,29.88,38.0,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,07:15,38.9,37.8,95.7,0.0,E@4.6,9.6,0,38.1,39.5,15.1,29.87,38.9,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,07:30,38.3,37.0,94.8,0.0,E@4.1,8.9,0,38.1,39.5,15.1,29.87,38.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,07:45,38.2,36.9,95.1,0.0,S@3.0,6.4,0,38.1,39.5,15.0,29.87,38.2,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,08:00,37.6,36.3,95.1,0.0,SE@3.2,5.3,3,38.1,39.5,15.0,29.87,37.6,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,08:15,37.8,36.7,95.7,0.0,SE@2.5,4.9,6,38.2,39.5,15.0,29.87,37.8,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,08:30,38.0,36.9,95.8,0.0,W@2.4,5.7,13,38.2,39.5,15.0,29.87,38.1,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,08:45,38.3,37.1,95.5,0.0,SW@2.0,4.2,20,38.3,39.5,15.0,29.87,38.3,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,09:00,38.4,37.2,95.5,0.0,W@2.6,4.6,29,38.3,39.5,15.0,29.88,38.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,09:15,38.6,37.5,95.5,0.0,SW@1.2,3.1,40,38.4,39.5,15.0,29.89,38.6,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
2019-12-20,09:30,39.1,38.0,95.6,0.0,SW@1.3,2.8,60,38.5,39.5,14.9,29.89,39.1,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:06.649501
