Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-12-02,00:15,31.0,28.6,91.5,0.0,N@1.7,2.4,0,35.9,38.0,3.3,30.23,31.1,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:14:43.011456
2019-12-02,00:30,31.3,28.7,90.6,0.0,N@1.2,2.4,0,36.0,38.0,3.3,30.23,31.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:14:43.011456
2019-12-02,00:45,31.3,28.6,90.5,0.0,N@1.8,2.4,0,36.0,38.1,3.3,30.23,31.3,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:14:43.011456
2019-12-02,01:00,31.4,28.6,89.9,0.0,N@1.4,1.7,0,36.0,38.1,3.3,30.22,31.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:14:43.011456
2019-12-02,01:15,31.1,28.6,90.9,0.0,N@1.8,2.1,0,36.0,38.1,3.3,30.22,31.2,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:14:43.011456
2019-12-02,01:30,31.0,28.6,91.7,0.0,N@1.9,2.4,0,36.0,38.1,3.3,30.23,31.0,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:14:43.011456
2019-12-02,01:45,30.9,28.6,92.1,0.0,N@1.8,2.1,0,36.0,38.1,3.3,30.22,30.9,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:14:43.011456
2019-12-02,02:00,30.9,28.7,92.4,0.0,N@2.3,3.1,0,36.0,38.1,3.3,30.23,31.0,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:14:43.011456
2019-12-02,02:15,31.0,28.8,92.0,0.0,NW@2.0,2.8,0,36.0,38.1,3.3,30.23,31.1,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:14:43.011456
2019-12-02,02:30,31.0,28.7,92.3,0.0,N@1.9,2.4,0,36.0,38.1,3.3,30.24,31.0,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:14:43.011456
2019-12-02,02:45,31.1,28.8,92.1,0.0,N@2.1,2.8,0,36.1,38.1,3.3,30.24,31.2,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:14:43.011456
2019-12-02,03:00,31.2,28.8,91.4,0.0,N@1.6,2.4,0,36.1,38.1,3.3,30.24,31.3,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:14:43.011456
2019-12-02,03:15,31.3,28.9,91.4,0.0,N@1.8,2.4,0,36.1,38.1,3.3,30.24,31.3,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:14:43.011456
