Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-12-26,00:15,34.9,33.7,95.3,0.0,NW@0.7,2.4,0,40.5,42.0,12.8,30.21,34.8,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,00:30,34.7,33.5,95.1,0.0,N@2.2,3.1,0,40.5,42.0,12.8,30.21,34.7,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,00:45,35.0,33.7,94.8,0.0,N @2.4,4.2,0,40.5,42.0,12.8,30.21,35.0,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,01:00,35.2,33.8,94.5,0.0,N @2.3,3.1,0,40.5,41.9,12.8,30.22,35.2,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,01:15,35.4,33.9,94.0,0.0,NE@2.2,3.5,0,40.4,41.9,12.8,30.22,35.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,01:30,35.7,33.6,92.0,0.0,E@2.2,3.5,0,40.4,41.9,12.8,30.22,35.6,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,01:45,35.6,33.3,91.2,0.0,N @1.6,2.8,0,40.4,41.9,12.8,30.22,35.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,02:00,34.9,33.1,93.4,0.0,NW@2.6,3.1,0,40.4,41.9,12.8,30.23,34.8,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,02:15,34.8,33.3,94.2,0.0,N@2.2,3.1,0,40.3,41.9,12.8,30.24,34.8,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,02:30,35.0,33.5,94.0,0.0,NW@0.8,2.1,0,40.3,41.8,12.8,30.24,35.0,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,02:45,35.0,33.3,93.4,0.0,SW@0.5,2.1,0,40.3,41.8,12.8,30.24,35.0,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,03:00,35.4,33.4,92.4,0.0,N@0.2,1.4,0,40.3,41.8,12.8,30.24,35.3,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,03:15,34.8,32.8,92.4,0.0,N@1.9,3.1,0,40.2,41.8,12.8,30.24,34.6,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,03:30,34.4,32.8,94.0,0.0,N@2.0,2.8,0,40.2,41.8,12.8,30.24,34.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,03:45,34.3,32.8,94.3,0.0,NW@2.0,2.8,0,40.2,41.8,12.8,30.24,34.2,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,04:00,34.4,33.0,94.3,0.0,NW@2.3,3.1,0,40.2,41.8,12.8,30.24,34.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,04:15,34.6,33.1,94.1,0.0,NW@1.5,2.8,0,40.1,41.7,12.8,30.25,34.6,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,04:30,34.5,32.9,93.8,0.0,SE@1.0,2.4,0,40.1,41.7,12.8,30.24,34.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,04:45,34.8,33.4,94.5,0.0,SW@1.1,2.4,0,40.1,41.7,12.8,30.25,34.8,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,05:00,34.9,33.4,94.2,0.0,W@1.0,2.4,0,40.1,41.7,12.8,30.24,34.8,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,05:15,34.2,32.7,94.1,0.0,N@1.7,2.4,0,40.0,41.7,12.8,30.24,34.1,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,05:30,34.0,32.6,94.8,0.0,N@2.0,2.8,0,40.0,41.7,12.8,30.24,33.9,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,05:45,34.0,32.8,95.2,0.0,N@1.8,2.4,0,40.0,41.6,12.8,30.24,33.9,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,06:00,34.1,32.9,95.4,0.0,N @1.8,2.1,0,40.0,41.6,12.8,30.24,34.0,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,06:15,34.3,33.1,95.3,0.0,N@1.5,2.4,0,40.0,41.6,12.8,30.25,34.2,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,06:30,33.9,32.7,95.2,0.0,N@2.1,2.8,0,39.9,41.6,12.8,30.25,33.8,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,06:45,33.6,32.5,95.6,0.0,N@1.8,2.4,0,39.9,41.6,12.8,30.26,33.6,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,07:00,33.8,32.7,95.8,0.0,N@1.7,2.8,0,39.9,41.6,12.8,30.26,33.7,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,07:15,33.6,32.6,95.9,0.0,N@2.1,2.4,0,39.9,41.6,12.7,30.26,33.6,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,07:30,33.7,32.7,96.0,0.0,N@2.1,2.8,0,39.9,41.6,12.7,30.26,33.7,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,07:45,34.0,32.9,95.9,0.0,NW@2.0,2.8,0,39.8,41.5,12.7,30.26,33.9,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,08:00,34.4,33.3,95.7,0.0,W@1.4,2.1,2,39.8,41.5,12.7,30.27,34.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,08:15,34.6,33.2,94.4,0.0,W@0.6,1.7,5,39.8,41.5,12.7,30.27,34.6,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,08:30,34.3,32.7,93.7,0.0,NW@1.7,2.4,10,39.8,41.5,12.7,30.28,34.3,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,08:45,34.4,33.0,94.7,0.0,NW@1.0,2.4,15,39.8,41.5,12.7,30.29,34.3,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,09:00,34.6,33.2,94.7,0.0,E@1.0,1.7,20,39.8,41.5,12.7,30.29,34.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,09:15,35.1,33.7,94.3,0.0,W@0.9,2.1,27,39.8,41.5,12.7,30.29,35.1,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,09:30,35.7,34.0,93.5,0.0,NW@0.1,1.7,36,39.8,41.4,12.7,30.29,35.6,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,09:45,35.9,33.9,92.5,0.0,N@1.8,2.4,44,39.8,41.4,12.7,30.29,35.8,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,10:00,36.2,34.1,92.2,0.0,N@2.1,2.8,55,39.8,41.4,12.7,30.29,36.2,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,10:15,36.6,34.3,91.2,0.0,N@1.9,2.4,67,39.9,41.4,12.7,30.29,36.6,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,10:30,37.3,34.7,90.3,0.0,NW@0.6,2.4,83,39.9,41.4,12.7,30.29,37.3,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,10:45,37.6,34.6,88.5,0.0,S@1.7,2.8,103,40.0,41.4,12.7,30.29,37.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,11:00,38.2,34.8,87.7,0.0,S@2.3,3.9,126,40.1,41.4,12.7,30.28,38.1,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,11:15,39.0,35.0,85.2,0.0,E@4.3,8.2,167,40.2,41.4,12.7,30.26,38.9,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,11:30,39.5,34.4,81.7,0.0,E@5.6,8.5,168,40.3,41.4,12.7,30.25,39.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,11:45,39.5,33.4,78.5,0.0,E@5.1,9.9,139,40.5,41.4,12.7,30.25,39.6,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,12:00,39.6,33.1,77.3,0.0,NE@5.3,8.9,143,40.7,41.4,12.7,30.24,39.7,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,12:15,39.7,33.1,76.9,0.0,NE@5.9,9.2,141,40.8,41.4,12.7,30.23,39.9,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,12:30,39.7,32.8,76.1,0.0,NE@5.9,8.5,122,41.0,41.5,12.7,30.23,39.8,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
2019-12-26,12:45,39.9,32.5,74.5,0.0,NE@5.3,7.4,135,41.1,41.5,12.7,30.22,40.1,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-01-21 20:15:14.676032
