Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-06-17,00:15,48.1,46.1,92.7,0.0,0,30.25,NW,,,64.4,63.7,-21.0,-10.9,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
2021-06-17,00:30,47.6,45.9,93.9,0.0,0,30.24,NW,,,64.3,63.7,-21.0,-10.9,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
2021-06-17,00:45,47.1,45.5,94.2,0.0,0,30.24,NW,,,64.1,63.7,-21.0,-10.9,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
2021-06-17,01:00,47.6,45.4,92.1,0.0,0,30.25,NW,,,64.0,63.7,-21.0,-10.9,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
2021-06-17,01:15,47.4,45.6,93.4,0.0,0,30.25,NW,,,63.8,63.7,-21.0,-10.9,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
2021-06-17,01:30,46.8,45.5,95.0,0.0,0,30.25,NW,,,63.6,63.6,-20.9,-10.9,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
2021-06-17,01:45,47.1,45.3,93.5,0.0,0,30.25,NW,,,63.5,63.5,-20.9,-10.9,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
2021-06-17,02:00,46.6,45.2,94.8,0.0,0,30.24,NW,,,63.3,63.5,-20.8,-10.9,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
2021-06-17,02:15,46.7,45.1,94.2,0.0,0,30.24,NW,,,63.1,63.5,-20.8,-10.9,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
2021-06-17,02:30,46.0,44.9,95.8,0.0,0,30.24,NW,,,63.0,63.5,-20.8,-11.0,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
2021-06-17,02:45,46.4,44.6,93.4,0.0,0,30.24,NW,,,62.9,63.5,-20.7,-11.0,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
2021-06-17,03:00,46.0,44.6,94.8,0.0,0,30.24,NW,,,62.7,63.5,-20.8,-11.0,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
2021-06-17,03:15,45.8,44.6,95.3,0.0,0,30.24,NW,,,62.6,63.5,-20.7,-11.0,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
2021-06-17,03:30,46.1,44.6,94.5,0.0,0,30.24,NW,,,62.4,63.4,-20.7,-11.0,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
2021-06-17,03:45,44.8,44.4,98.4,0.0,0,30.24,W,,,62.3,63.3,-20.7,-11.0,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
2021-06-17,04:00,45.1,44.0,96.0,0.0,0,30.24,NW,,,62.1,63.3,-20.7,-11.0,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
2021-06-17,04:15,44.4,43.6,97.0,0.0,3,30.24,NW,,,62.0,63.3,-20.7,-11.0,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-09 17:23:22.098378
