Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-10-27,00:15,40.7,33.2,74.3,0.0,NW@0.2,2.1,0.02,0,51.8,41.0,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,00:30,41.1,32.9,72.5,0.0,N@0.2,3.1,0.02,0,51.6,41.4,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,00:45,40.9,32.8,72.7,0.0,N@0.1,2.4,0.02,0,51.5,41.1,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,01:00,40.7,32.8,73.2,0.0,NW@0.2,2.1,0.02,0,51.4,41.0,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,01:15,40.3,33.2,75.3,0.0,NW@1.1,6.0,0.02,0,51.2,40.6,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,01:30,40.0,33.5,77.6,0.0,N@1.4,4.2,0.02,0,51.1,40.3,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,01:45,40.1,33.4,76.9,0.0,NW@1.2,4.9,0.02,0,51.0,40.4,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,02:00,40.2,33.2,75.8,0.0,NW@0.4,4.2,0.02,0,50.9,40.5,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,02:15,40.1,33.2,76.3,0.0,N@0.9,3.9,0.02,0,50.7,40.4,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,02:30,40.5,32.8,73.7,0.0,NW@0.1,3.1,0.02,0,50.6,40.8,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,02:45,40.7,32.6,72.6,0.0,NW@0.1,2.8,0.02,0,50.5,40.9,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,03:00,40.7,32.5,72.5,0.0,N @0.2,2.8,0.02,0,50.4,41.0,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,03:15,40.6,32.3,72.1,0.0,NW@0.1,1.7,0.02,0,50.3,40.9,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,03:30,41.0,31.5,68.7,0.0,NW@0.1,2.4,0.01,0,50.1,41.3,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,03:45,41.3,31.2,67.0,0.0,N@0.4,4.2,0.01,0,50.0,41.6,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,04:00,40.9,31.4,68.6,0.0,N@0.3,3.1,0.01,0,49.9,41.2,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,04:15,39.8,32.0,73.6,0.0,NW@0.2,2.8,0.02,0,49.8,40.0,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,04:30,39.1,32.4,76.4,0.0,NW@0.1,1.7,0.02,0,49.7,39.4,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
2019-10-27,04:45,38.8,32.4,77.6,0.0,NW@0.5,4.6,0.02,0,49.6,39.0,"Fir.Island (Fir Island), Skagit County",330021,Fir.Island,2020-01-21 19:38:25.477338
